report_date,US$1,SDR1
1984-03-12,0.941431,1.062210
1984-03-13,0.937981,1.066120
1984-03-14,0.932773,1.072070
1984-03-15,0.938606,1.065410
1984-03-16,0.941118,1.062570
1984-03-19,0.945195,1.057980
1984-03-20,0.944704,1.058530
1984-03-21,0.947773,1.055110
1984-03-22,0.946553,1.056470
1984-03-23,0.945845,1.057260
1984-03-26,0.941544,1.062090
1984-03-27,0.938725,1.065280
1984-03-28,0.940980,1.062720
1984-03-29,0.937291,1.066900
1984-03-30,0.939671,1.064200
1984-04-02,0.939363,1.064550
1984-04-03,0.943394,1.060000
1984-04-04,0.943631,1.059740
1984-04-05,0.942005,1.061570
1984-04-06,0.945116,1.058070
1984-04-09,0.942913,1.060540
1984-04-10,0.944885,1.058330
1984-04-11,0.942791,1.060680
1984-04-12,0.941596,1.062030
1984-04-13,0.942562,1.060940
1984-04-16,0.945366,1.057790
1984-04-17,0.945064,1.058130
1984-04-18,0.945880,1.057220
1984-04-19,0.946403,1.056630
1984-04-20,0.948216,1.054610
1984-04-23,0.947727,1.055160
1984-04-24,0.949526,1.053160
1984-04-25,0.950505,1.052070
1984-04-26,0.950343,1.052250
1984-04-27,0.952398,1.049980
1984-04-30,0.955000,1.047120
1984-05-01,0.956228,1.045780
1984-05-02,0.956177,1.045830
1984-05-03,0.955171,1.046930
1984-05-04,0.953251,1.049040
1984-05-07,0.961670,1.039860
1984-05-08,0.962246,1.039240
1984-05-09,0.962536,1.038920
1984-05-10,0.964178,1.037150
1984-05-11,0.962778,1.038660
1984-05-14,0.963087,1.038330
1984-05-15,0.961394,1.040160
1984-05-16,0.959489,1.042220
1984-05-17,0.961467,1.040080
1984-05-18,0.964157,1.037180
1984-05-21,0.963219,1.038190
1984-05-22,0.961591,1.039940
1984-05-23,0.961228,1.040340
1984-05-24,0.963659,1.037710
1984-05-25,0.959246,1.042490
1984-05-29,0.961083,1.040490
1984-05-30,0.960095,1.041560
1984-05-31,0.960245,1.041400
1984-06-01,0.956778,1.045170
1984-06-04,0.951374,1.051110
1984-06-05,0.952755,1.049590
1984-06-06,0.954736,1.047410
1984-06-07,0.954747,1.047400
1984-06-08,0.956035,1.045990
1984-06-11,0.955353,1.046730
1984-06-12,0.959268,1.042460
1984-06-13,0.959050,1.042700
1984-06-14,0.957946,1.043900
1984-06-15,0.961124,1.040450
1984-06-18,0.962289,1.039190
1984-06-19,0.963801,1.037560
1984-06-20,0.963719,1.037650
1984-06-21,0.968011,1.033050
1984-06-22,0.968257,1.032780
1984-06-25,0.972238,1.028560
1984-06-26,0.970862,1.030010
1984-06-27,0.969040,1.031950
1984-06-28,0.972018,1.028790
1984-06-29,0.969734,1.031210
1984-07-02,0.971971,1.028840
1984-07-03,0.973666,1.027050
1984-07-04,0.974270,1.026410
1984-07-05,0.977283,1.023250
1984-07-06,0.977961,1.022540
1984-07-09,0.980524,1.019860
1984-07-10,0.978679,1.021790
1984-07-11,0.980719,1.019660
1984-07-12,0.981809,1.018530
1984-07-13,0.980130,1.020270
1984-07-16,0.976696,1.023860
1984-07-17,0.979136,1.021310
1984-07-18,0.981155,1.019210
1984-07-19,0.981840,1.018500
1984-07-20,0.981661,1.018680
1984-07-23,0.984315,1.015940
1984-07-24,0.985156,1.015070
1984-07-25,0.983478,1.016800
1984-07-26,0.979477,1.020950
1984-07-27,0.983142,1.017150
1984-07-30,0.987085,1.013080
1984-07-31,0.986849,1.013330
1984-08-01,0.989074,1.011050
1984-08-02,0.987849,1.012300
1984-08-03,0.983669,1.016600
1984-08-06,0.981277,1.019080
1984-08-07,0.987694,1.012460
1984-08-08,0.987341,1.012820
1984-08-09,0.986773,1.013400
1984-08-10,0.981765,1.018570
1984-08-13,0.987557,1.012600
1984-08-14,0.984527,1.015720
1984-08-15,0.982659,1.017650
1984-08-16,0.980046,1.020360
1984-08-17,0.980096,1.020310
1984-08-20,0.981569,1.018780
1984-08-21,0.983288,1.017000
1984-08-22,0.983888,1.016380
1984-08-23,0.981872,1.018460
1984-08-24,0.981850,1.018490
1984-08-27,0.983514,1.016760
1984-08-28,0.984443,1.015800
1984-08-29,0.982915,1.017380
1984-08-30,0.983280,1.017000
1984-08-31,0.983641,1.016630
1984-09-03,0.985929,1.014270
1984-09-04,0.987969,1.012180
1984-09-05,0.991683,1.008390
1984-09-06,0.992506,1.007550
1984-09-07,0.994270,1.005760
1984-09-10,0.996222,1.003790
1984-09-11,0.997595,1.002410
1984-09-12,0.996267,1.003750
1984-09-13,0.999876,1.000120
1984-09-14,0.999815,1.000190
1984-09-17,1.004160,0.995857
1984-09-18,1.009500,0.990594
1984-09-19,1.006400,0.993640
1984-09-20,1.007190,0.992859
1984-09-21,1.015000,0.985217
1984-09-24,0.999989,1.000010
1984-09-25,1.004950,0.995070
1984-09-26,1.007670,0.992393
1984-09-27,1.001360,0.998644
1984-09-28,1.001000,0.999005
1984-10-01,1.006810,0.993235
1984-10-02,1.002700,0.997311
1984-10-03,1.000130,0.999866
1984-10-04,1.003240,0.996772
1984-10-05,1.002370,0.997633
1984-10-08,1.003780,0.996238
1984-10-09,1.006800,0.993246
1984-10-10,1.009380,0.990706
1984-10-11,1.010600,0.989509
1984-10-12,1.010030,0.990073
1984-10-15,1.014190,0.986008
1984-10-16,1.015020,0.985202
1984-10-17,1.012510,0.987649
1984-10-18,1.015470,0.984766
1984-10-19,1.010700,0.989411
1984-10-22,1.010610,0.989504
1984-10-23,1.007180,0.992871
1984-10-24,1.003270,0.996742
1984-10-25,1.001860,0.998143
1984-10-26,1.003300,0.996710
1984-10-29,1.007400,0.992654
1984-10-30,1.006400,0.993636
1984-10-31,1.003780,0.996232
1984-11-01,1.002450,0.997553
1984-11-02,0.993279,1.006770
1984-11-05,0.991244,1.008830
1984-11-06,0.992002,1.008060
1984-11-07,0.987754,1.012400
1984-11-08,0.989940,1.010160
1984-11-09,0.993665,1.006380
1984-11-12,0.991888,1.008180
1984-11-13,0.988329,1.011810
1984-11-14,0.991333,1.008740
1984-11-15,0.993847,1.006190
1984-11-16,0.993737,1.006300
1984-11-19,0.995351,1.004670
1984-11-20,0.997704,1.002300
1984-11-21,1.001550,0.998455
1984-11-22,0.998315,1.001690
1984-11-23,1.001180,0.998826
1984-11-26,1.006400,0.993638
1984-11-27,1.005970,0.994069
1984-11-28,1.008710,0.991370
1984-11-29,1.008240,0.991832
1984-11-30,1.010770,0.989348
1984-12-03,1.013880,0.986308
1984-12-04,1.010120,0.989983
1984-12-05,1.007020,0.993025
1984-12-06,1.008820,0.991257
1984-12-07,1.008410,0.991665
1984-12-10,1.010340,0.989769
1984-12-11,1.009790,0.990309
1984-12-12,1.010510,0.989601
1984-12-13,1.010510,0.989597
1984-12-14,1.012570,0.987582
1984-12-17,1.011790,0.988348
1984-12-18,1.012010,0.988130
1984-12-19,1.011950,0.988196
1984-12-20,1.014260,0.985940
1984-12-21,1.015080,0.985142
1984-12-24,1.014780,0.985436
1984-12-26,1.016000,0.984248
1984-12-27,1.017050,0.983237
1984-12-28,1.018350,0.981985
1984-12-31,1.020190,0.980205
1985-01-02,1.022970,0.977548
1985-01-03,1.021960,0.978509
1985-01-04,1.022080,0.978393
1985-01-07,1.025100,0.975517
1985-01-08,1.020860,0.979568
1985-01-09,1.024710,0.975882
1985-01-10,1.023090,0.977428
1985-01-11,1.024340,0.976240
1985-01-14,1.025380,0.975251
1985-01-15,1.028870,0.971937
1985-01-16,1.027310,0.973415
1985-01-17,1.027100,0.973619
1985-01-18,1.026040,0.974618
1985-01-21,1.025220,0.975399
1985-01-22,1.025000,0.975605
1985-01-23,1.026290,0.974385
1985-01-24,1.026270,0.974401
1985-01-25,1.024950,0.975662
1985-01-28,1.026640,0.974049
1985-01-29,1.025520,0.975115
1985-01-30,1.025420,0.975209
1985-01-31,1.025650,0.974993
1985-02-01,1.026620,0.974074
1985-02-04,1.030530,0.970375
1985-02-05,1.032640,0.968391
1985-02-06,1.033190,0.967879
1985-02-07,1.033670,0.967427
1985-02-08,1.034730,0.966436
1985-02-11,1.036870,0.964440
1985-02-12,1.039910,0.961622
1985-02-13,1.041460,0.960195
1985-02-14,1.039740,0.961777
1985-02-15,1.035620,0.965609
1985-02-18,1.037750,0.963620
1985-02-19,1.042500,0.959235
1985-02-20,1.042420,0.959306
1985-02-21,1.045070,0.956874
1985-02-22,1.048440,0.953802
1985-02-25,1.053820,0.948927
1985-02-26,1.056880,0.946185
1985-02-27,1.042100,0.959597
1985-02-28,1.042300,0.959421
1985-03-01,1.046060,0.955964
1985-03-04,1.047370,0.954771
1985-03-05,1.051320,0.951184
1985-03-06,1.052190,0.950401
1985-03-07,1.050830,0.951631
1985-03-08,1.051310,0.951197
1985-03-11,1.045710,0.956292
1985-03-12,1.044940,0.956993
1985-03-13,1.044520,0.957381
1985-03-14,1.047450,0.954702
1985-03-15,1.049220,0.953090
1985-03-18,1.045780,0.956221
1985-03-19,1.035520,0.965701
1985-03-20,1.030710,0.970209
1985-03-21,1.031490,0.969473
1985-03-22,1.025370,0.975257
1985-03-25,1.026800,0.973898
1985-03-26,1.027480,0.973252
1985-03-27,1.017970,0.982346
1985-03-28,1.012840,0.987327
1985-03-29,1.008800,0.991273
1985-04-01,1.010400,0.989707
1985-04-02,1.016500,0.983772
1985-04-03,1.012570,0.987585
1985-04-04,1.018210,0.982111
1985-04-05,1.020510,0.979902
1985-04-08,1.019720,0.980658
1985-04-09,1.018660,0.981681
1985-04-10,1.017260,0.983034
1985-04-11,1.011470,0.988661
1985-04-12,1.006510,0.993533
1985-04-15,1.002320,0.997681
1985-04-16,0.999099,1.000900
1985-04-17,1.000040,0.999958
1985-04-18,1.003560,0.996450
1985-04-19,0.995130,1.004890
1985-04-22,0.996028,1.003990
1985-04-23,1.001320,0.998677
1985-04-24,1.012550,0.987601
1985-04-25,1.013680,0.986509
1985-04-26,1.017940,0.982380
1985-04-29,1.012500,0.987656
1985-04-30,1.008910,0.991172
1985-05-01,1.014110,0.986083
1985-05-02,1.016680,0.983597
1985-05-03,1.020770,0.979653
1985-05-06,1.024410,0.976173
1985-05-07,1.020760,0.979662
1985-05-08,1.019530,0.980841
1985-05-09,1.013660,0.986528
1985-05-10,1.013320,0.986855
1985-05-13,1.008890,0.991189
1985-05-14,1.004800,0.995226
1985-05-15,1.007220,0.992827
1985-05-16,1.008760,0.991319
1985-05-17,1.006870,0.993175
1985-05-20,1.000790,0.999208
1985-05-21,1.003270,0.996744
1985-05-22,1.005490,0.994540
1985-05-23,1.008640,0.991434
1985-05-24,1.006330,0.993710
1985-05-27,1.006330,0.993710
1985-05-28,1.010260,0.989849
1985-05-29,1.009960,0.990138
1985-05-30,1.005220,0.994808
1985-05-31,1.007100,0.992950
1985-06-03,1.000940,0.999058
1985-06-04,1.001200,0.998803
1985-06-05,1.004680,0.995337
1985-06-06,1.002900,0.997111
1985-06-07,1.003420,0.996592
1985-06-10,1.007780,0.992284
1985-06-11,1.006870,0.993181
1985-06-12,1.006010,0.994030
1985-06-13,1.007600,0.992456
1985-06-14,1.002330,0.997679
1985-06-17,1.004070,0.995944
1985-06-18,1.000810,0.999188
1985-06-19,0.995212,1.004810
1985-06-20,0.998978,1.001020
1985-06-21,1.004960,0.995065
1985-06-24,1.003420,0.996593
1985-06-25,1.002270,0.997739
1985-06-26,1.002460,0.997549
1985-06-27,1.002020,0.997981
1985-06-28,1.001720,0.998281
1985-07-01,0.997321,1.002690
1985-07-02,1.000570,0.999435
1985-07-03,0.999269,1.000730
1985-07-04,0.997053,1.002960
1985-07-05,0.997536,1.002470
1985-07-08,0.993776,1.006260
1985-07-09,0.989543,1.010570
1985-07-10,0.981922,1.018410
1985-07-11,0.985649,1.014560
1985-07-12,0.979484,1.020950
1985-07-15,0.974915,1.025730
1985-07-16,0.974591,1.026070
1985-07-17,0.969626,1.031330
1985-07-18,0.969243,1.031730
1985-07-19,0.972832,1.027930
1985-07-22,0.975820,1.024780
1985-07-23,0.970683,1.030200
1985-07-24,0.973841,1.026860
1985-07-25,0.972891,1.027860
1985-07-26,0.974482,1.026190
1985-07-29,0.968304,1.032730
1985-07-30,0.968905,1.032090
1985-07-31,0.963977,1.037370
1985-08-01,0.965080,1.036180
1985-08-02,0.972813,1.027950
1985-08-05,0.971002,1.029860
1985-08-06,0.974390,1.026280
1985-08-07,0.977845,1.022660
1985-08-08,0.974042,1.026650
1985-08-09,0.973742,1.026970
1985-08-12,0.969050,1.031940
1985-08-13,0.965230,1.036020
1985-08-14,0.968600,1.032420
1985-08-15,0.965221,1.036030
1985-08-16,0.964422,1.036890
1985-08-19,0.964527,1.036780
1985-08-20,0.964566,1.036740
1985-08-21,0.966754,1.034390
1985-08-22,0.962686,1.038760
1985-08-23,0.963569,1.037810
1985-08-26,0.965083,1.036180
1985-08-27,0.965513,1.035720
1985-08-28,0.964300,1.037020
1985-08-29,0.964648,1.036650
1985-08-30,0.965844,1.035360
1985-09-02,0.971546,1.029290
1985-09-03,0.973819,1.026890
1985-09-04,0.974103,1.026590
1985-09-05,0.973653,1.027060
1985-09-06,0.983619,1.016650
1985-09-09,0.988991,1.011130
1985-09-10,0.988945,1.011180
1985-09-11,0.987315,1.012850
1985-09-12,0.991611,1.008460
1985-09-13,0.984297,1.015950
1985-09-16,0.984219,1.016030
1985-09-17,0.979998,1.020410
1985-09-18,0.983678,1.016590
1985-09-19,0.983739,1.016530
1985-09-20,0.980378,1.020020
1985-09-23,0.955565,1.046500
1985-09-24,0.953790,1.048450
1985-09-25,0.954352,1.047830
1985-09-26,0.942676,1.060810
1985-09-27,0.944671,1.058570
1985-09-30,0.943934,1.059400
1985-10-01,0.943984,1.059340
1985-10-02,0.937316,1.066880
1985-10-03,0.939123,1.064820
1985-10-04,0.933741,1.070960
1985-10-07,0.939902,1.063940
1985-10-08,0.939889,1.063960
1985-10-09,0.938224,1.065840
1985-10-10,0.940201,1.063600
1985-10-11,0.941182,1.062490
1985-10-14,0.940824,1.062900
1985-10-15,0.941556,1.062070
1985-10-16,0.943702,1.059660
1985-10-17,0.942186,1.061360
1985-10-18,0.938384,1.065660
1985-10-21,0.937102,1.067120
1985-10-22,0.938586,1.065430
1985-10-23,0.937935,1.066170
1985-10-24,0.939920,1.063920
1985-10-25,0.939222,1.064710
1985-10-28,0.938226,1.065840
1985-10-29,0.935886,1.068510
1985-10-30,0.932805,1.072040
1985-10-31,0.933140,1.071650
1985-11-01,0.931289,1.073780
1985-11-04,0.928344,1.077190
1985-11-05,0.930764,1.074390
1985-11-06,0.928481,1.077030
1985-11-07,0.925934,1.079990
1985-11-08,0.931438,1.073610
1985-11-11,0.931242,1.073840
1985-11-12,0.931504,1.073530
1985-11-13,0.928728,1.076740
1985-11-14,0.927997,1.077590
1985-11-15,0.928902,1.076540
1985-11-18,0.929605,1.075730
1985-11-19,0.927141,1.078590
1985-11-20,0.926181,1.079700
1985-11-21,0.923510,1.082830
1985-11-22,0.923293,1.083080
1985-11-25,0.919391,1.087680
1985-11-26,0.920999,1.085780
1985-11-27,0.918254,1.089020
1985-11-28,0.916482,1.091130
1985-11-29,0.914757,1.093190
1985-12-02,0.913622,1.094540
1985-12-03,0.918605,1.088610
1985-12-04,0.916281,1.091370
1985-12-05,0.917388,1.090050
1985-12-06,0.917175,1.090310
1985-12-09,0.918625,1.088580
1985-12-10,0.920985,1.085790
1985-12-11,0.922225,1.084330
1985-12-12,0.919017,1.088120
1985-12-13,0.917742,1.089630
1985-12-16,0.918832,1.088340
1985-12-17,0.917480,1.089940
1985-12-18,0.919116,1.088000
1985-12-19,0.920342,1.086550
1985-12-20,0.919640,1.087380
1985-12-23,0.918536,1.088690
1985-12-24,0.918587,1.088630
1985-12-26,0.918064,1.089250
1985-12-27,0.915943,1.091770
1985-12-30,0.912549,1.095830
1985-12-31,0.910399,1.098420
1986-01-02,0.908090,1.101210
1986-01-03,0.912981,1.095310
1986-01-06,0.915621,1.092160
1986-01-07,0.909352,1.099680
1986-01-08,0.910055,1.098840
1986-01-09,0.914112,1.093960
1986-01-10,0.911986,1.096510
1986-01-13,0.915689,1.092070
1986-01-14,0.915494,1.092310
1986-01-15,0.914512,1.093480
1986-01-16,0.912475,1.095920
1986-01-17,0.914367,1.093650
1986-01-20,0.916067,1.091620
1986-01-21,0.915251,1.092600
1986-01-22,0.915789,1.091960
1986-01-23,0.915463,1.092340
1986-01-24,0.909481,1.099530
1986-01-27,0.905686,1.104140
1986-01-28,0.904146,1.106020
1986-01-29,0.900912,1.109990
1986-01-30,0.901855,1.108830
1986-01-31,0.899969,1.111150
1986-02-03,0.900343,1.110690
1986-02-04,0.906077,1.103660
1986-02-05,0.903126,1.107270
1986-02-06,0.899501,1.111730
1986-02-07,0.899770,1.111400
1986-02-10,0.897016,1.114810
1986-02-11,0.894967,1.117360
1986-02-12,0.891012,1.122320
1986-02-13,0.888809,1.125100
1986-02-14,0.888251,1.125810
1986-02-17,0.885252,1.129620
1986-02-18,0.886218,1.128390
1986-02-19,0.877422,1.139700
1986-02-20,0.876509,1.140890
1986-02-21,0.881446,1.134500
1986-02-24,0.876039,1.141500
1986-02-25,0.869220,1.150460
1986-02-26,0.868420,1.151520
1986-02-27,0.861597,1.160640
1986-02-28,0.865173,1.155840
1986-03-03,0.867517,1.152720
1986-03-04,0.864246,1.157080
1986-03-05,0.865180,1.155830
1986-03-06,0.870013,1.149410
1986-03-07,0.869028,1.150710
1986-03-10,0.873719,1.144530
1986-03-11,0.873491,1.144830
1986-03-12,0.870747,1.148440
1986-03-13,0.874042,1.144110
1986-03-14,0.867903,1.152200
1986-03-17,0.866117,1.154580
1986-03-18,0.865059,1.155990
1986-03-19,0.867361,1.152920
1986-03-20,0.864501,1.156740
1986-03-21,0.864436,1.156820
1986-03-24,0.870931,1.148200
1986-03-25,0.876708,1.140630
1986-03-26,0.882663,1.132940
1986-03-27,0.876256,1.141220
1986-03-28,0.879194,1.137410
1986-03-31,0.878526,1.138270
1986-04-01,0.878734,1.138000
1986-04-02,0.882901,1.132630
1986-04-03,0.885192,1.129700
1986-04-04,0.889234,1.124560
1986-04-07,0.893171,1.119610
1986-04-08,0.885033,1.129900
1986-04-09,0.883280,1.132140
1986-04-10,0.883394,1.132000
1986-04-11,0.878105,1.138820
1986-04-14,0.879726,1.136720
1986-04-15,0.881782,1.134070
1986-04-16,0.870627,1.148600
1986-04-17,0.864659,1.156530
1986-04-18,0.862209,1.159810
1986-04-21,0.857897,1.165640
1986-04-22,0.852668,1.172790
1986-04-23,0.850464,1.175830
1986-04-24,0.851732,1.174080
1986-04-25,0.855068,1.169500
1986-04-28,0.847910,1.179370
1986-04-29,0.848039,1.179190
1986-04-30,0.850369,1.175960
1986-05-01,0.852447,1.173090
1986-05-02,0.855403,1.169040
1986-05-05,0.848376,1.178720
1986-05-06,0.855074,1.169490
1986-05-07,0.850927,1.175190
1986-05-08,0.844585,1.184010
1986-05-09,0.844224,1.184520
1986-05-12,0.841642,1.188150
1986-05-13,0.843022,1.186210
1986-05-14,0.847798,1.179530
1986-05-15,0.846941,1.180720
1986-05-16,0.852309,1.173280
1986-05-19,0.857081,1.166750
1986-05-20,0.854848,1.169800
1986-05-21,0.860467,1.162160
1986-05-22,0.864032,1.157370
1986-05-23,0.866787,1.153690
1986-05-26,0.866625,1.153900
1986-05-27,0.868938,1.150830
1986-05-28,0.864521,1.156710
1986-05-29,0.866468,1.154110
1986-05-30,0.874780,1.143140
1986-06-02,0.878856,1.137840
1986-06-03,0.870002,1.149420
1986-06-04,0.866731,1.153760
1986-06-05,0.864789,1.156350
1986-06-06,0.858932,1.164240
1986-06-09,0.860163,1.162570
1986-06-10,0.858025,1.165470
1986-06-11,0.851726,1.174090
1986-06-12,0.853297,1.171930
1986-06-13,0.855109,1.169440
1986-06-16,0.850156,1.176260
1986-06-17,0.856141,1.168030
1986-06-18,0.857197,1.166590
1986-06-19,0.857395,1.166320
1986-06-20,0.859819,1.163040
1986-06-23,0.865092,1.155950
1986-06-24,0.856582,1.167430
1986-06-25,0.854604,1.170130
1986-06-26,0.854835,1.169820
1986-06-27,0.853730,1.171330
1986-06-30,0.849210,1.177570
1986-07-01,0.845805,1.182310
1986-07-02,0.846468,1.181380
1986-07-03,0.842806,1.186510
1986-07-04,0.842207,1.187360
1986-07-07,0.841804,1.187930
1986-07-08,0.842882,1.186410
1986-07-09,0.844683,1.183880
1986-07-10,0.844226,1.184520
1986-07-11,0.845944,1.182110
1986-07-14,0.849571,1.177060
1986-07-15,0.843666,1.185300
1986-07-16,0.840942,1.189140
1986-07-17,0.838980,1.191920
1986-07-18,0.840294,1.190060
1986-07-21,0.835800,1.196460
1986-07-22,0.835264,1.197230
1986-07-23,0.836442,1.195540
1986-07-24,0.836936,1.194840
1986-07-25,0.841272,1.188680
1986-07-28,0.839961,1.190530
1986-07-29,0.835958,1.196230
1986-07-30,0.835901,1.196310
1986-07-31,0.830767,1.203710
1986-08-01,0.828943,1.206360
1986-08-04,0.829741,1.205200
1986-08-05,0.832656,1.200980
1986-08-06,0.830420,1.204210
1986-08-07,0.828100,1.207580
1986-08-08,0.829069,1.206170
1986-08-11,0.826256,1.210280
1986-08-12,0.828577,1.206890
1986-08-13,0.827960,1.207790
1986-08-14,0.826502,1.209920
1986-08-15,0.827105,1.209040
1986-08-18,0.826420,1.210040
1986-08-19,0.827938,1.207820
1986-08-20,0.823675,1.214070
1986-08-21,0.825531,1.211340
1986-08-22,0.822881,1.215240
1986-08-25,0.825386,1.211560
1986-08-26,0.825823,1.210910
1986-08-27,0.828645,1.206790
1986-08-28,0.826865,1.209390
1986-08-29,0.828579,1.206890
1986-09-01,0.822910,1.215200
1986-09-02,0.822812,1.215340
1986-09-03,0.824780,1.212440
1986-09-04,0.822471,1.215850
1986-09-05,0.823697,1.214040
1986-09-08,0.829260,1.205900
1986-09-09,0.829423,1.205660
1986-09-10,0.828463,1.207060
1986-09-11,0.830131,1.204630
1986-09-12,0.832141,1.201720
1986-09-15,0.826066,1.210560
1986-09-16,0.829300,1.205840
1986-09-17,0.826302,1.210210
1986-09-18,0.821214,1.217710
1986-09-19,0.817873,1.222680
1986-09-22,0.824503,1.212850
1986-09-23,0.828259,1.207350
1986-09-24,0.827610,1.208300
1986-09-25,0.828874,1.206460
1986-09-26,0.828084,1.207610
1986-09-29,0.826044,1.210590
1986-09-30,0.824115,1.213420
1986-10-01,0.825621,1.211210
1986-10-02,0.825604,1.211240
1986-10-03,0.823183,1.214800
1986-10-06,0.821201,1.217730
1986-10-07,0.824440,1.212950
1986-10-08,0.823413,1.214460
1986-10-09,0.822886,1.215240
1986-10-10,0.824247,1.213230
1986-10-13,0.819943,1.219600
1986-10-14,0.819969,1.219560
1986-10-15,0.819281,1.220580
1986-10-16,0.818084,1.222370
1986-10-17,0.818946,1.221080
1986-10-20,0.820003,1.219510
1986-10-21,0.822235,1.216200
1986-10-22,0.820788,1.218340
1986-10-23,0.823584,1.214210
1986-10-24,0.832750,1.200840
1986-10-27,0.835185,1.197340
1986-10-28,0.832900,1.200630
1986-10-29,0.832857,1.200690
1986-10-30,0.831590,1.202520
1986-10-31,0.842734,1.186610
1986-11-03,0.843014,1.186220
1986-11-04,0.840579,1.189660
1986-11-05,0.839796,1.190770
1986-11-06,0.840950,1.189130
1986-11-07,0.839878,1.190650
1986-11-10,0.836247,1.195820
1986-11-11,0.834338,1.198560
1986-11-12,0.832904,1.200620
1986-11-13,0.832402,1.201340
1986-11-14,0.831107,1.203210
1986-11-17,0.831788,1.202230
1986-11-18,0.833907,1.199180
1986-11-19,0.833376,1.199940
1986-11-20,0.832352,1.201420
1986-11-21,0.834358,1.198530
1986-11-24,0.835237,1.197270
1986-11-25,0.833322,1.200020
1986-11-26,0.828408,1.207130
1986-11-27,0.829021,1.206240
1986-11-28,0.826244,1.210300
1986-12-01,0.823375,1.214510
1986-12-02,0.826319,1.210190
1986-12-03,0.827431,1.208560
1986-12-04,0.827279,1.208780
1986-12-05,0.830262,1.204440
1986-12-08,0.832479,1.201230
1986-12-09,0.832040,1.201870
1986-12-10,0.833837,1.199280
1986-12-11,0.832319,1.201460
1986-12-12,0.834626,1.198140
1986-12-15,0.832816,1.200750
1986-12-16,0.834594,1.198190
1986-12-17,0.833583,1.199640
1986-12-18,0.832661,1.200970
1986-12-19,0.831586,1.202520
1986-12-22,0.827974,1.207770
1986-12-23,0.825484,1.211410
1986-12-24,0.824139,1.213390
1986-12-26,0.821430,1.217390
1986-12-29,0.819165,1.220760
1986-12-30,0.819547,1.220190
1986-12-31,0.817533,1.223190
1987-01-02,0.812477,1.230800
1987-01-05,0.813830,1.228760
